Country.Name,year,GDP
Ecuador,X1974,6599259421
Egypt,X1974,9015166840
Eritrea,X1974,NA
Spain,X1974,97009800115
Estonia,X1974,NA
Ethiopia,X1974,NA
Finland,X1974,24867278714
Fiji,X1974,558589870.9
France,X1974,2.86E+11
Faroe Islands,X1974,NA
Micronesia,X1974,NA
Gabon,X1974,1544216004
UK,X1974,2.06E+11
Georgia,X1974,NA
Ghana,X1974,2894409938
Gibraltar,X1974,NA
Guinea,X1974,NA
Gambia,X1974,95797533.46
Guinea-Bissau,X1974,98775328.95
Equatorial Guinea,X1974,94159862.71
Greece,X1974,25351305682
Grenada,X1974,NA
Greenland,X1974,169918948.6
Guatemala,X1974,3161499900
Guam,X1974,NA
Guyana,X1974,433954545.5
"Hong Kong SAR, China",X1974,9388663646
Honduras,X1974,1034500000
Croatia,X1974,NA
Haiti,X1974,NA
Hungary,X1974,NA
Indonesia,X1974,25802409639
Isle of Man,X1974,NA
India,X1974,98198276857
Ireland,X1974,7906317253
Iran,X1974,46209092073
Iraq,X1974,11516762614
Iceland,X1974,1492743372
Israel,X1974,16334250000
Italy,X1974,1.99E+11
Jamaica,X1974,2375096249
Jordan,X1974,1197454207
Japan,X1974,4.80E+11
Kazakhstan,X1974,NA
Kenya,X1974,2973309272
Kyrgyzstan,X1974,NA
Cambodia,X1974,588443893.7
Kiribati,X1974,85637174.37
St. Kitts and Nevis,X1974,31514856.31
South Korea,X1974,19482038223
Kuwait,X1974,13004774557
Laos,X1974,NA
Lebanon,X1974,NA
Liberia,X1974,486955000
Libya,X1974,NA
Saint Lucia,X1974,NA
Liechtenstein,X1974,193983720.5
Sri Lanka,X1974,3574586466
Lesotho,X1974,150846210.4
Lithuania,X1974,NA
Luxembourg,X1974,3295861019
Latvia,X1974,NA
"Macao SAR, China",X1974,NA
Saint Martin,X1974,NA
Morocco,X1974,7675408486
Monaco,X1974,563939670.7
Moldova,X1974,NA
Madagascar,X1974,1917508190
Maldives,X1974,NA
Mexico,X1974,7.20E+10
Marshall Islands,X1974,NA
Macedonia,X1974,NA
Mali,X1974,538747268.3
Malta,X1974,376094108.5
Myanmar,X1974,NA
Montenegro,X1974,NA
Mongolia,X1974,NA
Northern Mariana Islands,X1974,NA
Mozambique,X1974,NA
Mauritania,X1974,414772351.9
Mauritius,X1974,NA
Malawi,X1974,548621017.6
Malaysia,X1974,9496074114
Namibia,X1974,NA
New Caledonia,X1974,637400199.1
Niger,X1974,1026136974
Nigeria,X1974,24846641318
Nicaragua,X1974,NA
Netherlands,X1974,86129928027
Norway,X1974,27145693810
Nepal,X1974,1217953547
Nauru,X1974,NA
New Zealand,X1974,14069222284
Oman,X1974,1645917776
Pakistan,X1974,8773030424
Panama,X1974,2188307600
Peru,X1974,13858441211
Philippines,X1974,13781139970
Palau,X1974,NA
Papua New Guinea,X1974,1467346060
Poland,X1974,NA
Puerto Rico,X1974,7684800000
North Korea,X1974,NA
Portugal,X1974,17514112076
Paraguay,X1974,1199618980
French Polynesia,X1974,555337985.7
Qatar,X1974,2401403227
Romania,X1974,NA
Russia,X1974,NA
Rwanda,X1974,308458423.2
Saudi Arabia,X1974,45412957746
Sudan,X1974,4.60E+09
Senegal,X1974,1658273721
Singapore,X1974,5216773826
Solomon Islands,X1974,84539332.28
Sierra Leone,X1974,648590642.9
El Salvador,X1974,1665880000
San Marino,X1974,NA
Somalia,X1974,NA
Serbia,X1974,NA
South Sudan,X1974,NA
Sao Tome and Principe,X1974,NA
Suriname,X1974,368600000
Slovakia,X1974,NA
Slovenia,X1974,NA
Sweden,X1974,65082581295
Swaziland,X1974,264311994.1
Sint Maarten,X1974,NA
Seychelles,X1974,43134498.69
Syria,X1974,5159557176
Turks and Caicos Islands,X1974,NA
Chad,X1974,652532796.1
Togo,X1974,560437742.6
Thailand,X1974,13703000530
Tajikistan,X1974,NA
Turkmenistan,X1974,NA
Timor-Leste,X1974,NA
Tonga,X1974,NA
Trinidad and Tobago,X1974,2042031901
Tunisia,X1974,3545933562
Turkey,X1974,35599913836
Tuvalu,X1974,NA
Tanzania,X1974,NA
Uganda,X1974,2100142653
Ukraine,X1974,NA
Uruguay,X1974,4090209682
USA,X1974,1.55E+12
Uzbekistan,X1974,NA
St. Vincent and the Grenadines,X1974,32924215.86
Venezuela,X1974,28985627907
British Virgin Islands,X1974,NA
Virgin Islands (U.S.),X1974,395400000
Vietnam,X1974,NA
Vanuatu,X1974,NA
Samoa,X1974,NA
Kosovo,X1974,NA
Yemen,X1974,NA
South Africa,X1974,36806475350
Zambia,X1974,3121833333
Zimbabwe,X1974,3982161400
Aruba,X1975,NA
Afghanistan,X1975,2366666616
Angola,X1975,NA
Albania,X1975,NA
Andorra,X1975,220127246.4
United Arab Emirates,X1975,14720672507
Argentina,X1975,52438647922
Armenia,X1975,NA
American Samoa,X1975,NA
Antigua and Barbuda,X1975,NA
Australia,X1975,97147343985
Austria,X1975,40059206763
Azerbaijan,X1975,NA
Burundi,X1975,420986666.7
Belgium,X1975,66029748931
Benin,X1975,676870140.3
Burkina Faso,X1975,939972703.5
Bangladesh,X1975,19448348073
Bulgaria,X1975,NA
Bahrain,X1975,NA
Bahamas,X1975,596200000
Bosnia and Herzegovina,X1975,NA
Belarus,X1975,NA
Belize,X1975,118066298.3
Bermuda,X1975,3.45E+08
Bolivia,X1975,2404697651
Brazil,X1975,1.24E+11
Barbados,X1975,475761121.2
Brunei,X1975,1168304306
Bhutan,X1975,NA
Botswana,X1975,355172413.8
Central African Republic,X1975,378660016.3
Canada,X1975,1.74E+11
Switzerland,X1975,NA
Channel Islands,X1975,NA
Chile,X1975,7622217352
China,X1975,1.63E+11
Ivory Coast,X1975,3893839190
Cameroon,X1975,2752771044
Democratic Republic of the Congo,X1975,10237343174
Republic of Congo,X1975,767102679
Colombia,X1975,13098633902
Comoros,X1975,NA
Cape Verde,X1975,NA
Costa Rica,X1975,1960863466
Cuba,X1975,13027415244
Curacao,X1975,NA
Cayman Islands,X1975,NA
Cyprus,X1975,489914760.7
Czech Republic,X1975,NA
Germany,X1975,4.89E+11
Djibouti,X1975,NA
Dominica,X1975,NA
Denmark,X1975,40474400473
Dominican Republic,X1975,3599300100
Algeria,X1975,15557934268
Ecuador,X1975,7731677257
Egypt,X1975,11437965585
Eritrea,X1975,NA
Spain,X1975,1.14E+11
Estonia,X1975,NA
Ethiopia,X1975,NA
Finland,X1975,29494515597
Fiji,X1975,684268280.8
France,X1975,3.61E+11
Faroe Islands,X1975,NA
Micronesia,X1975,NA
Gabon,X1975,2157592937
UK,X1975,2.42E+11
Georgia,X1975,NA
Ghana,X1975,2810106383
Gibraltar,X1975,NA
Guinea,X1975,NA
Gambia,X1975,115182522.1
Guinea-Bissau,X1975,108985740.2
Equatorial Guinea,X1975,104295643.4
Greece,X1975,28525872476
Grenada,X1975,NA
Greenland,X1975,211194305.7
Guatemala,X1975,3645900000
Guam,X1975,NA
Guyana,X1975,494791666.7
"Hong Kong SAR, China",X1975,10048022370
Honduras,X1975,1.12E+09
Croatia,X1975,NA
Haiti,X1975,NA
Hungary,X1975,NA
Indonesia,X1975,30463855422
Isle of Man,X1975,NA
India,X1975,97159222024
Ireland,X1975,9495166028
Iran,X1975,51776222350
Iraq,X1975,13458516763
Iceland,X1975,1386032921
Israel,X1975,15353833333
Italy,X1975,2.27E+11
Jamaica,X1975,2860411286
Jordan,X1975,1363039400
Japan,X1975,5.22E+11
Kazakhstan,X1975,NA
Kenya,X1975,3259344936
Kyrgyzstan,X1975,NA
Cambodia,X1975,NA
Kiribati,X1975,55081816.99
St. Kitts and Nevis,X1975,33364055.3
South Korea,X1975,21704752066
Kuwait,X1975,12024138276
Laos,X1975,NA
Lebanon,X1975,NA
Liberia,X1975,577549300
Libya,X1975,NA
Saint Lucia,X1975,NA
Liechtenstein,X1975,246387479.2
Sri Lanka,X1975,3791298146
Lesotho,X1975,149560513.9
Lithuania,X1975,NA
Luxembourg,X1975,3233431611
Latvia,X1975,NA
"Macao SAR, China",X1975,NA
Saint Martin,X1975,NA
Morocco,X1975,8984824183
Monaco,X1975,711922994.2
Moldova,X1975,NA
Madagascar,X1975,2283049233
Maldives,X1975,NA
Mexico,X1975,8.80E+10
Marshall Islands,X1975,NA
Macedonia,X1975,NA
Mali,X1975,830710615.2
Malta,X1975,474620439.6
Myanmar,X1975,NA
Montenegro,X1975,NA
Mongolia,X1975,NA
Northern Mariana Islands,X1975,NA
Mozambique,X1975,NA
Mauritania,X1975,475916514.7
Mauritius,X1975,NA
Malawi,X1975,613220652.9
Malaysia,X1975,9298800799
Namibia,X1975,NA
New Caledonia,X1975,816647865.8
Niger,X1975,1048690933
Nigeria,X1975,27778934625
Nicaragua,X1975,NA
Netherlands,X1975,98970041042
Norway,X1975,32877805200
Nepal,X1975,1575789254
Nauru,X1975,NA
New Zealand,X1975,12995256381
Oman,X1975,2096699189
Pakistan,X1975,11340000242
Panama,X1975,2435304100
Peru,X1975,16877163792
Philippines,X1975,14893969288
Palau,X1975,NA
Papua New Guinea,X1975,1356591177
Poland,X1975,NA
Puerto Rico,X1975,8198300000
North Korea,X1975,NA
Portugal,X1975,19349512941
Paraguay,X1975,1351889403
French Polynesia,X1975,690319754.9
Qatar,X1975,2512784033
Romania,X1975,NA
Russia,X1975,NA
Rwanda,X1975,571863295.7
Saudi Arabia,X1975,46773368206
Sudan,X1975,5.60E+09
Senegal,X1975,2235746645
Singapore,X1975,5633386680
Solomon Islands,X1975,74617096.48
Sierra Leone,X1975,679335901.1
El Salvador,X1975,1884120100
San Marino,X1975,NA
Somalia,X1975,NA
Serbia,X1975,NA
South Sudan,X1975,NA
Sao Tome and Principe,X1975,NA
Suriname,X1975,4.65E+08
Slovakia,X1975,NA
Slovenia,X1975,NA
Sweden,X1975,81716751698
Swaziland,X1975,288302907.4
Sint Maarten,X1975,NA
Seychelles,X1975,47803145.96
Syria,X1975,6826980767
Turks and Caicos Islands,X1975,NA
Chad,X1975,864602103.3
Togo,X1975,617321669.4
Thailand,X1975,14882747955
Tajikistan,X1975,NA
Turkmenistan,X1975,NA
Timor-Leste,X1975,NA
Tonga,X1975,32506741.72
Trinidad and Tobago,X1975,2442667573
Tunisia,X1975,4328610490
Turkey,X1975,44633707243
Tuvalu,X1975,NA
Tanzania,X1975,NA
Uganda,X1975,2359555556
Ukraine,X1975,NA
Uruguay,X1975,3538283322
USA,X1975,1.69E+12
Uzbekistan,X1975,NA
St. Vincent and the Grenadines,X1975,33237164.72
Venezuela,X1975,31303581395
British Virgin Islands,X1975,NA
Virgin Islands (U.S.),X1975,399800000
Vietnam,X1975,NA
Vanuatu,X1975,NA
Samoa,X1975,NA
Kosovo,X1975,NA
Yemen,X1975,NA
South Africa,X1975,38114942529
Zambia,X1975,2618666667
Zimbabwe,X1975,4371300700
Aruba,X1976,NA
Afghanistan,X1976,2555555567
Angola,X1976,NA
Albania,X1976,NA
Andorra,X1976,227281024.6
United Arab Emirates,X1976,19213022691
Argentina,X1976,51169499891
Armenia,X1976,NA
American Samoa,X1976,NA
Antigua and Barbuda,X1976,NA
Australia,X1976,1.05E+11
Austria,X1976,42959976068
Azerbaijan,X1976,NA
Burundi,X1976,448412753.6
Belgium,X1976,71494539498
Benin,X1976,698408244.4
Burkina Faso,X1976,976547572.2
Bangladesh,X1976,10117113333
Bulgaria,X1976,NA
Bahrain,X1976,NA
Bahamas,X1976,642100000
Bosnia and Herzegovina,X1976,NA
Belarus,X1976,NA
Belize,X1976,96905829.6
Bermuda,X1976,386300000
Bolivia,X1976,2732083958
Brazil,X1976,1.53E+11
Barbados,X1976,515665506.1
Brunei,X1976,1423061357
Bhutan,X1976,NA
Botswana,X1976,372010119.6
Central African Republic,X1976,451152450
Canada,X1976,2.07E+11
Switzerland,X1976,NA
Channel Islands,X1976,NA
Chile,X1976,10341925249
China,X1976,1.54E+11
Ivory Coast,X1976,4662053708
Cameroon,X1976,3076592431
Democratic Republic of the Congo,X1976,9648583225
Republic of Congo,X1976,754549600.5
Colombia,X1976,15341403660
Comoros,X1976,NA
Cape Verde,X1976,NA
Costa Rica,X1976,2412555426
Cuba,X1976,13789579903
Curacao,X1976,NA
Cayman Islands,X1976,NA
Cyprus,X1976,576090073.7
Czech Republic,X1976,NA
Germany,X1976,5.18E+11
Djibouti,X1976,NA
Dominica,X1976,NA
Denmark,X1976,44575847808
Dominican Republic,X1976,3951399900
Algeria,X1976,17728347375
Ecuador,X1976,9091924305
Egypt,X1976,13360476862
Eritrea,X1976,NA
Spain,X1976,1.18E+11
Estonia,X1976,NA
Ethiopia,X1976,NA
Finland,X1976,31873171719
Fiji,X1976,694552411.7
France,X1976,3.72E+11
Faroe Islands,X1976,NA
Micronesia,X1976,NA
Gabon,X1976,3009409971
UK,X1976,2.33E+11
Georgia,X1976,NA
Ghana,X1976,2765254237
Gibraltar,X1976,NA
Guinea,X1976,NA
Gambia,X1976,112189468.5
Guinea-Bissau,X1976,112386489
Equatorial Guinea,X1976,103653049.9
Greece,X1976,31152840485
Grenada,X1976,NA
Greenland,X1976,240780413.6
Guatemala,X1976,4365300200
Guam,X1976,NA
Guyana,X1976,454440000
"Hong Kong SAR, China",X1976,12876366009
Honduras,X1976,1347999950
Croatia,X1976,NA
Haiti,X1976,NA
Hungary,X1976,NA
Indonesia,X1976,37269156627
Isle of Man,X1976,NA
India,X1976,1.01E+11
Ireland,X1976,9465078404
Iran,X1976,68055295080
Iraq,X1976,17754825601
Iceland,X1976,1644755723
Israel,X1976,15176875000
Italy,X1976,2.24E+11
Jamaica,X1976,2966010230
Jordan,X1976,1708734940
Japan,X1976,5.86E+11
Kazakhstan,X1976,NA
Kenya,X1976,3474542392
Kyrgyzstan,X1976,NA
Cambodia,X1976,NA
Kiribati,X1976,41109617.5
St. Kitts and Nevis,X1976,30095602.29
South Korea,X1976,29779338843
Kuwait,X1976,13131668947
Laos,X1976,NA
Lebanon,X1976,NA
Liberia,X1976,596675700
Libya,X1976,NA
Saint Lucia,X1976,NA
Liechtenstein,X1976,272493879
Sri Lanka,X1976,3591319857
Lesotho,X1976,147654093.8
Lithuania,X1976,NA
Luxembourg,X1976,3544268025
Latvia,X1976,NA
"Macao SAR, China",X1976,NA
Saint Martin,X1976,NA
Morocco,X1976,9584323309
Monaco,X1976,735339911.9
Moldova,X1976,NA
Madagascar,X1976,2181844194
Maldives,X1976,NA
Mexico,X1976,89025974026
Marshall Islands,X1976,NA
Macedonia,X1976,NA
Mali,X1976,939227993.7
Malta,X1976,527936988.8
Myanmar,X1976,NA
Montenegro,X1976,NA
Mongolia,X1976,NA
Northern Mariana Islands,X1976,NA
Mozambique,X1976,NA
Mauritania,X1976,524407931.9
Mauritius,X1976,706991274.4
Malawi,X1976,670317634.2
Malaysia,X1976,11050125905
Namibia,X1976,NA
New Caledonia,X1976,798310509.6
Niger,X1976,1064517575
Nigeria,X1976,36308883249
Nicaragua,X1976,NA
Netherlands,X1976,1.08E+11
Norway,X1976,35942270686
Nepal,X1976,1452792989
Nauru,X1976,NA
New Zealand,X1976,13612626656
Oman,X1976,2560220035
Pakistan,X1976,13338484980
Panama,X1976,2588106000
Peru,X1976,15947709380
Philippines,X1976,17097563270
Palau,X1976,NA
Papua New Guinea,X1976,1511856584
Poland,X1976,NA
Puerto Rico,X1976,8968600000
North Korea,X1976,NA
Portugal,X1976,20334835544
Paraguay,X1976,1540820245
French Polynesia,X1976,732286143.3
Qatar,X1976,3284301332
Romania,X1976,NA
Russia,X1976,NA
Rwanda,X1976,637754162.1
Saudi Arabia,X1976,64005665722
Sudan,X1976,6979333333
Senegal,X1976,2266860656
Singapore,X1976,6326445410
Solomon Islands,X1976,83099107.91
Sierra Leone,X1976,594895672.3
El Salvador,X1976,2328280100
San Marino,X1976,NA
Somalia,X1976,NA
Serbia,X1976,NA
South Sudan,X1976,NA
Sao Tome and Principe,X1976,NA
Suriname,X1976,505500000
Slovakia,X1976,NA
Slovenia,X1976,NA
Sweden,X1976,88102107647
Swaziland,X1976,272539098.4
Sint Maarten,X1976,NA
Seychelles,X1976,49278979.55
Syria,X1976,7633528921
Turks and Caicos Islands,X1976,NA
Chad,X1976,866044961
Togo,X1976,619375134.2
Thailand,X1976,16985211146
Tajikistan,X1976,NA
Turkmenistan,X1976,NA
Timor-Leste,X1976,NA
Tonga,X1976,30036416.96
Trinidad and Tobago,X1976,2500410584
Tunisia,X1976,4507929104
Turkey,X1976,51280134554
Tuvalu,X1976,NA
Tanzania,X1976,NA
Uganda,X1976,2447300000
Ukraine,X1976,NA
Uruguay,X1976,3667161241
USA,X1976,1.88E+12
Uzbekistan,X1976,NA
St. Vincent and the Grenadines,X1976,32792480.97
Venezuela,X1976,36187023256
British Virgin Islands,X1976,NA
Virgin Islands (U.S.),X1976,4.40E+08
Vietnam,X1976,NA
Vanuatu,X1976,NA
Samoa,X1976,NA
Kosovo,X1976,NA
Yemen,X1976,NA
South Africa,X1976,36601885925
Zambia,X1976,2746714286
Zimbabwe,X1976,4318372000
Aruba,X1977,NA
Afghanistan,X1977,2953333418
Angola,X1977,NA
Albania,X1977,NA
Andorra,X1977,254020153.3
United Arab Emirates,X1977,24871775165
Argentina,X1977,56781000101
Armenia,X1977,NA
American Samoa,X1977,NA
Antigua and Barbuda,X1977,77496740.74
Australia,X1977,1.10E+11
Austria,X1977,51545759221
Azerbaijan,X1977,NA
Burundi,X1977,547535555.6
Belgium,X1977,83283328419
Benin,X1977,750049739.2
Burkina Faso,X1977,1131225279
Bangladesh,X1977,9651149302
Bulgaria,X1977,NA
Bahrain,X1977,NA
Bahamas,X1977,7.13E+08
Bosnia and Herzegovina,X1977,NA
Belarus,X1977,NA
Belize,X1977,117650000
Bermuda,X1977,4.47E+08
Bolivia,X1977,3227436282
Brazil,X1977,1.76E+11
Barbados,X1977,585680637.1
Brunei,X1977,1732721161
Bhutan,X1977,NA
Botswana,X1977,451603325.4
Central African Republic,X1977,507298120.7
Canada,X1977,2.12E+11
Switzerland,X1977,NA
Channel Islands,X1977,NA
Chile,X1977,13962893422
China,X1977,1.75E+11
Ivory Coast,X1977,6265067858
Cameroon,X1977,3366368665
Democratic Republic of the Congo,X1977,12344424764
Republic of Congo,X1977,765224030.6
Colombia,X1977,19470960619
Comoros,X1977,NA
Cape Verde,X1977,NA
Costa Rica,X1977,3072427013
Cuba,X1977,14206158675
Curacao,X1977,NA
Cayman Islands,X1977,NA
Cyprus,X1977,734887974
Czech Republic,X1977,NA
Germany,X1977,5.98E+11
Djibouti,X1977,NA
Dominica,X1977,36370370.37
Denmark,X1977,49784281716
Dominican Republic,X1977,4587100200
Algeria,X1977,20971901273
Ecuador,X1977,11026346590
Egypt,X1977,14636028767
Eritrea,X1977,NA
Spain,X1977,1.32E+11
Estonia,X1977,NA
Ethiopia,X1977,NA
Finland,X1977,33524682308
Fiji,X1977,719533137.1
France,X1977,4.10E+11
Faroe Islands,X1977,NA
Micronesia,X1977,NA
Gabon,X1977,2809349074
UK,X1977,2.63E+11
Georgia,X1977,NA
Ghana,X1977,3189428571
Gibraltar,X1977,NA
Guinea,X1977,NA
Gambia,X1977,138094243.3
Guinea-Bissau,X1977,114971207.2
Equatorial Guinea,X1977,103987520.1
Greece,X1977,36176233117
Grenada,X1977,71494481.48
Greenland,X1977,282269373
Guatemala,X1977,5480500200
Guam,X1977,NA
Guyana,X1977,449880000
"Hong Kong SAR, China",X1977,15719433719
Honduras,X1977,1669499950
Croatia,X1977,NA
Haiti,X1977,NA
Hungary,X1977,NA
Indonesia,X1977,45808915663
Isle of Man,X1977,NA
India,X1977,1.20E+11
Ireland,X1977,11261811100
Iran,X1977,80600122701
Iraq,X1977,19838130715
Iceland,X1977,2175791271
Israel,X1977,17365700000
Italy,X1977,2.57E+11
Jamaica,X1977,3249697393
Jordan,X1977,2096568479
Japan,X1977,7.21E+11
Kazakhstan,X1977,NA
Kenya,X1977,4494378855
Kyrgyzstan,X1977,NA
Cambodia,X1977,NA
Kiribati,X1977,38748059.44
St. Kitts and Nevis,X1977,44680000
South Korea,X1977,38265082645
Kuwait,X1977,14135729588
Laos,X1977,NA
Lebanon,X1977,NA
Liberia,X1977,673010600
Libya,X1977,NA
Saint Lucia,X1977,87350297.04
Liechtenstein,X1977,303496276.3
Sri Lanka,X1977,4104509583
Lesotho,X1977,193307267.7
Lithuania,X1977,NA
Luxembourg,X1977,3922895892
Latvia,X1977,NA
"Macao SAR, China",X1977,NA
Saint Martin,X1977,NA
Morocco,X1977,11049896742
Monaco,X1977,811250927.4
Moldova,X1977,NA
Madagascar,X1977,2358930406
Maldives,X1977,NA
Mexico,X1977,81814159292
Marshall Islands,X1977,NA
Macedonia,X1977,NA
Mali,X1977,1049838493
Malta,X1977,625573345.5
Myanmar,X1977,NA
Montenegro,X1977,NA
Mongolia,X1977,NA
Northern Mariana Islands,X1977,NA
Mozambique,X1977,NA
Mauritania,X1977,540635389.6
Mauritius,X1977,827094668
Malawi,X1977,806290840.6
Malaysia,X1977,13139397879
Namibia,X1977,NA
New Caledonia,X1977,837616756.5
Niger,X1977,1291457973
Nigeria,X1977,36035407725
Nicaragua,X1977,NA
Netherlands,X1977,1.25E+11
Norway,X1977,41508030431
Nepal,X1977,1382400000
Nauru,X1977,NA
New Zealand,X1977,15470524341
Oman,X1977,2741169948
Pakistan,X1977,15126059646
Panama,X1977,2738261900
Peru,X1977,14620386674
Philippines,X1977,19648106122
Palau,X1977,NA
Papua New Guinea,X1977,1640763204
Poland,X1977,NA
Puerto Rico,X1977,9910900000
North Korea,X1977,NA
Portugal,X1977,21441635411
Paraguay,X1977,1912353340
French Polynesia,X1977,793193187.4
Qatar,X1977,3617580172
Romania,X1977,NA
Russia,X1977,NA
Rwanda,X1977,746650558.6
Saudi Arabia,X1977,74188249979
Sudan,X1977,8.70E+09
Senegal,X1977,2320786491
Singapore,X1977,6617532783
Solomon Islands,X1977,93147039.25
Sierra Leone,X1977,691777758.4
El Salvador,X1977,2941640100
San Marino,X1977,NA
Somalia,X1977,NA
Serbia,X1977,NA
South Sudan,X1977,NA
Sao Tome and Principe,X1977,NA
Suriname,X1977,6.41E+08
Slovakia,X1977,NA
Slovenia,X1977,NA
Sweden,X1977,93136775103
Swaziland,X1977,304047838.1
Sint Maarten,X1977,NA
Seychelles,X1977,64526398.66
Syria,X1977,7696011360
Turks and Caicos Islands,X1977,NA
Chad,X1977,935360466.4
Togo,X1977,777435020.5
Thailand,X1977,19779315170
Tajikistan,X1977,NA
Turkmenistan,X1977,NA
Timor-Leste,X1977,NA
Tonga,X1977,34139387.89
Trinidad and Tobago,X1977,3138666667
Tunisia,X1977,5109324009
Turkey,X1977,58676813687
Tuvalu,X1977,NA
Tanzania,X1977,NA
Uganda,X1977,2936470588
Ukraine,X1977,NA
Uruguay,X1977,4114667063
USA,X1977,2.09E+12
Uzbekistan,X1977,NA
St. Vincent and the Grenadines,X1977,49353148.15
Venezuela,X1977,42263209302
British Virgin Islands,X1977,NA
Virgin Islands (U.S.),X1977,461800000
Vietnam,X1977,NA
Vanuatu,X1977,NA
Samoa,X1977,NA
Kosovo,X1977,NA
Yemen,X1977,NA
South Africa,X1977,40649724011
Zambia,X1977,2.48E+09
Zimbabwe,X1977,4364382100
Aruba,X1978,NA
Afghanistan,X1978,3300000109
Angola,X1978,NA
Albania,X1978,NA
Andorra,X1978,308008897.6
United Arab Emirates,X1978,23775831783
Argentina,X1978,58082870156
Armenia,X1978,NA
American Samoa,X1978,NA
Antigua and Barbuda,X1978,87879333.33
Australia,X1978,1.18E+11
Austria,X1978,62052258694
Azerbaijan,X1978,NA
Burundi,X1978,610225555.6
Belgium,X1978,1.02E+11
Benin,X1978,928843304.8
Burkina Faso,X1978,1475584037
Bangladesh,X1978,13281767143
Bulgaria,X1978,NA
Bahrain,X1978,NA
Bahamas,X1978,832400000
Bosnia and Herzegovina,X1978,NA
Belarus,X1978,NA
Belize,X1978,136300000
Bermuda,X1978,475800000
Bolivia,X1978,3758220890
Brazil,X1978,2.01E+11
Barbados,X1978,654039198.2
Brunei,X1978,1941600704
Bhutan,X1978,NA
Botswana,X1978,590376720.6
Central African Republic,X1978,610578523.8
Canada,X1978,2.19E+11
Switzerland,X1978,NA
Channel Islands,X1978,NA
Chile,X1978,15989933708
China,X1978,1.50E+11
Ivory Coast,X1978,7900524898
Cameroon,X1978,4409920644
Democratic Republic of the Congo,X1978,15372608002
Republic of Congo,X1978,878771771.3
Colombia,X1978,23263511958
Comoros,X1978,NA
Cape Verde,X1978,NA
Costa Rica,X1978,3523208810
Cuba,X1978,17844705325
Curacao,X1978,NA
Cayman Islands,X1978,NA
Cyprus,X1978,964026512.2
Czech Republic,X1978,NA
Germany,X1978,7.38E+11
Djibouti,X1978,NA
Dominica,X1978,45170370.37
Denmark,X1978,60362854967
Dominican Republic,X1978,4774400000
Algeria,X1978,26364491313
Ecuador,X1978,11922502171
Egypt,X1978,14849909491
Eritrea,X1978,NA
Spain,X1978,1.60E+11
Estonia,X1978,NA
Ethiopia,X1978,NA
Finland,X1978,36283091408
Fiji,X1978,829239489.8
France,X1978,5.07E+11
Faroe Islands,X1978,NA
Micronesia,X1978,NA
Gabon,X1978,2389479269
UK,X1978,3.36E+11
Georgia,X1978,NA
Ghana,X1978,3662478185
Gibraltar,X1978,NA
Guinea,X1978,NA
Gambia,X1978,171836793.4
Guinea-Bissau,X1978,122666858.8
Equatorial Guinea,X1978,NA
Greece,X1978,44270203154
Grenada,X1978,88322370.37
Greenland,X1978,355989047.3
Guatemala,X1978,6070600200
Guam,X1978,NA
Guyana,X1978,507080000
"Hong Kong SAR, China",X1978,18315007366
Honduras,X1978,1929499950
Croatia,X1978,NA
Haiti,X1978,NA
Hungary,X1978,NA
Indonesia,X1978,51455719100
Isle of Man,X1978,NA
India,X1978,1.35E+11
Ireland,X1978,14665538508
Iran,X1978,77994316622
Iraq,X1978,23762275652
Iceland,X1978,2474614621
Israel,X1978,16836235294
Italy,X1978,3.14E+11
Jamaica,X1978,2644449232
Jordan,X1978,2602748691
Japan,X1978,1.01E+12
Kazakhstan,X1978,NA
Kenya,X1978,5303734883
Kyrgyzstan,X1978,NA
Cambodia,X1978,NA
Kiribati,X1978,45210026.32
St. Kitts and Nevis,X1978,49095407.41
South Korea,X1978,51700619835
Kuwait,X1978,15500908760
Laos,X1978,NA
